Listing ID,Price ($),Description,Location,Bedrooms,Bathrooms,Unit Type,Parking,Size (sqft),Website
1742743537,"2,750.00",Bois franc townhouse for rent ,"Bois-Franc, City of Montréal",3,2,Townhouse,1,1800,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/bois-franc-townhouse-for-rent/1742743537
1742743183,"1,495.00",Fully furnished 1 bedroom near metro,"Hochelaga-Maisonneuve, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/fully-furnished-1-bedroom-near-metro/1742743183
1739635046,"1,250.00",Beaux 4 1/2 à Delson (Rive-Sud de Mtl) libres maintenant,"Delson, Delson",2,1,Apartment,1,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/beaux-4-1-2-a-delson-rive-sud-de-mtl-libres-maintenant/1739635046
1742742861,"1,382.00",3 1/2 for lease transfer,"Meadowbrook, City of Montréal",1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-1-2-for-lease-transfer/1742742861
1728154259,"1,645.00",3-1/2 à Louer à Côte Saint-Luc | 2 Bedroom for Rent,City of Montréal,1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-1-2-a-louer-a-cote-saint-luc-2-bedroom-for-rent/1728154259
1702042577,"1,900.00",Appartements à louer à Laval - 4 1/2,Laval / North Shore,2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/appartements-a-louer-a-laval-4-1-2/1702042577
1702042567,"1,900.00",*PROMO* - Appartements à louer à Mascouche - 4 1/2,Laval / North Shore,2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/promo-appartements-a-louer-a-mascouche-4-1-2/1702042567
1702042543,"1,650.00",**PROMO** - Appartements à louer à Lachenaie - 3 1/2,Laval / North Shore,1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/promo-appartements-a-louer-a-lachenaie-3-1-2/1702042543
1702042518,"2,700.00",**PROMO** Appartements à louer à Brossard - 5 1/2 sur étages,Longueuil / South Shore,3,1.5,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/promo-appartements-a-louer-a-brossard-5-1-2-sur-etages/1702042518
1731159904,"1,995.00","41/2, 2 chambre,bedroom,louer,rent,downtown",City of Montréal,2,4.5,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/41-2-2-chambre-bedroom-louer-rent-downtown/1731159904
1732565586,"2,095.00","Vue du Fleuve Brossard Apartments - 2 Bedroom available at 8300,",Longueuil / South Shore,2,1,Apartment,0,1077,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/vue-du-fleuve-brossard-apartments-2-bedroom-available-at-8300/1732565586
1732565606,"1,690.00","AVA Montréal - 1 Bedroom available at 4982 Pl. de la Savane, Mon",City of Montréal,1,1,Apartment,0,804,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/ava-montreal-1-bedroom-available-at-4982-pl-de-la-savane-mon/1732565606
1732565574,"1,695.00",The Quartz Montreal Apartments - 2 Bedroom available at 6500 Dec,Montréal,2,1,Apartment,0,871,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/the-quartz-montreal-apartments-2-bedroom-available-at-6500-dec/1732565574
1732565579,"1,180.00",Habitat 2500 Apartments - Bachelor available at 2500 Cavendish B,City of Montréal,0,1,Apartment,0,490,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/habitat-2500-apartments-bachelor-available-at-2500-cavendish-b/1732565579
1739984837,"1,490.00","B&C Apartments - Bachelor available at 1255 rue De Bullion, Mont",City of Montréal,0,1,Apartment,0,484,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/b-c-apartments-bachelor-available-at-1255-rue-de-bullion-mont/1739984837
1742738370,"1,350.00",Apartment for rent / appartement a louer,"Saint-Hyppolyte, Montreal",2,1,Apartment,0,900,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/apartment-for-rent-appartement-a-louer/1742738370
1742738336,"1,680.00",CESSION DE BAIL – 4½ À SAINT-LAMBERT – 1 680 $/MOIS,"Saint-Lambert, Saint-Lambert",2,1,Apartment,1,1100,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/cession-de-bail-4-a-saint-lambert-1-680-mois/1742738336
1742738148,750.00,Beautiful room in modern condo 5 min. from metro,"Centre-Sud, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/beautiful-room-in-modern-condo-5-min-from-metro/1742738148
1742501299,"1,700.00",3 Bedroom apt in Lachine for lease 1700,"Promenade du Rail, Montreal",3,1,Apartment,0,1100,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-bedroom-apt-in-lachine-for-lease-1700/1742501299
1742262536,120.00,Car Parking/Storage for rent | Stationnement/Entreposage à louer,"Ahuntsic, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-storage-parking/ville-de-montreal/car-parking-storage-for-rent-stationnement-entreposage-a-louer/1742262536
1742737928,650.00,chambre à louer,"Gohier, City of Montréal",3,1,Apartment,0,100,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/chambre-a-louer/1742737928
1742737430,750.00,Room for Rent / Chambre à louer (Metro Prefontaine),"Hochelaga-Maisonneuve, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/room-for-rent-chambre-a-louer-metro-prefontaine/1742737430
1739664284,"1,500.00",4 1/2 Plateau MontRoyal,"De Lorimier, City of Montréal",2,1,Apartment,0,600,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-plateau-montroyal/1739664284
1741556560,"1,154.00",lease transfer/ subleasing large 3.5 MTL lachine,"Ville Saint-Pierre, City of Montréal",1,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/lease-transfer-subleasing-large-3-5-mtl-lachine/1741556560
1742742640,500.00,chambre à louer ,"Peterborough Park, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer/1742742640
1733935831,"1,695.00",Terrasses Embassy Apartments - 2 Bedroom available at 3440 Duroc,Montréal,2,1,Apartment,0,1319,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/terrasses-embassy-apartments-2-bedroom-available-at-3440-duroc/1733935831
1739984799,"1,595.00","The Opal - 1 Bedroom available at 2130 Rue Laforce, Montreal Apa",City of Montréal,1,1,Apartment,0,650,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/the-opal-1-bedroom-available-at-2130-rue-laforce-montreal-apa/1739984799
1739984804,995.00,"Benny Crescent Apartments - Bachelor - 2400, 2420, 2444, 2460, 2",City of Montréal,0,1,Apartment,0,458,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/benny-crescent-apartments-bachelor-2400-2420-2444-2460-2/1739984804
1739984800,"1,550.00",Le DIX65 Boisbriand Apartments - 1 Bedroom available at 1065 Des,Laval / North Shore,1,1,Apartment,0,746,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/le-dix65-boisbriand-apartments-1-bedroom-available-at-1065-des/1739984800
1739984805,"1,855.00",Parc Royal Apartments - 2 Bedroom available at 3333 West Jean Ta,Montréal,2,1,Apartment,0,910,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/parc-royal-apartments-2-bedroom-available-at-3333-west-jean-ta/1739984805
1739984842,"1,720.00","B&C Apartments - 1 Bedroom available at 1255 rue De Bullion, Mon",City of Montréal,1,1,Apartment,0,677,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/b-c-apartments-1-bedroom-available-at-1255-rue-de-bullion-mon/1739984842
1739984793,"1,755.00",Place Cavendish Apartments - 2 Bedroom available at 2525 Cavendi,City of Montréal,2,1,Apartment,0,1106,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/place-cavendish-apartments-2-bedroom-available-at-2525-cavendi/1739984793
1739984777,"1,295.00",The Quartz Montreal Apartments - Junior 1 Bedroom available at 6,Montréal,1,1,Apartment,0,477,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/the-quartz-montreal-apartments-junior-1-bedroom-available-at-6/1739984777
1739984791,"1,725.00",Red Top Tower Apartments - 2 Bedroom available at 5740 Cavendish,City of Montréal,2,1,Apartment,0,1071,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/red-top-tower-apartments-2-bedroom-available-at-5740-cavendish/1739984791
1742736775,Please Contact,chambre à louer ,"Laurendeau, Longueuil / South Shore",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/longueuil-rive-sud/chambre-a-louer/1742736775
1742736459,"1,425.00",3/12 $1425 - Longueuil dispo 1 oct,"Laurendeau, Longueuil / South Shore",1,1,Basement,1,700,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/3-12-1425-longueuil-dispo-1-oct/1742736459
1742736187,"2,450.00",7 1/2 à louer St-Leonard / House for rent ,"Saint-Leonard East, City of Montréal",3.5,1,Apartment,2,1680,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/7-1-2-a-louer-st-leonard-house-for-rent/1742736187
1742736122,"1,350.00","4 1/2 a louer Laval, Fabreville","Fabreville, Laval",2,1,Apartment,1,900,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/4-1-2-a-louer-laval-fabreville/1742736122
1742025243,"1,675.00",5 1/2  sur une rue paisible (quartier St-Michel),"Frederic-Back Park, Montréal",3,1,Apartment,0,900,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-1-2-sur-une-rue-paisible-quartier-st-michel/1742025243
1741150094,"1,330.00",Rabais 350$/mois ! 5 ½ lumineux face au parc — Ahuntsic (3 ch.),"Frederic-Back Park, Montréal",3,1,Apartment,0,900,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/rabais-350-mois-5-lumineux-face-au-parc-ahuntsic-3-ch/1741150094
1741321269,922.00,2-1/2 Apartment Plateau Mt-Royal,"Mile End, Le Plateau-Mont-Royal",1,1,Apartment,0,350,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/2-1-2-apartment-plateau-mt-royal/1741321269
1741743999,"1,594.00",GRATUIT 2  POSSIBILITÉ DE 3 Selon certaines conditions Longueuil,"Parcours-du-Cerf - Du Tremblay, Longueuil / South Shore",1,1,Condo,0,655,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/gratuit-2-possibilite-de-3-selon-certaines-conditions-longueuil/1741743999
1741991242,"1,557.00",4 1/2 à louer ,"Pointe McDonald, City of Montréal",2,1,Apartment,0,800,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-a-louer/1741991242
1741877839,"1,595.00","4 ½ rénové à louer – 6300 boulevard Joseph-Renaud, Anjou","Peterborough Park, Montréal",2,1,Apartment,1,900,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-renove-a-louer-6300-boulevard-joseph-renaud-anjou/1741877839
1741877217,"2,150.00",Appartement 3 chambres et 2 salles de bain,"Old Longueuil, Longueuil",3,2,Apartment,1,1350,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/appartement-3-chambres-et-2-salles-de-bain/1741877217
1742735736,480.00,Chambre à louer à Rivière-des-Prairies,"Rivière-des-Prairies North, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer-a-riviere-des-prairies/1742735736
1742725604,"1,400.00",Grand 4 1/2 + électroménagers,"Sauvé Park, Montréal",2,1,Duplex/Triplex,0,950,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-4-1-2-electromenagers/1742725604
1742250997,"2,300.00",5 1/2 Appartement,"Côte-des-Neiges, City of Montréal",3,1,Apartment,0,1200,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-1-2-appartement/1742250997
1741931092,"1,645.00","DORVAL, 4 1/2 style condo a louer pres tous services/ transports","Pointe Marion, Dorval",2,1,Apartment,1,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/dorval-4-1-2-style-condo-a-louer-pres-tous-services-transports/1741931092
1741698074,"1,310.00","DORVAL,  3 1/2 style condo à louer près servies et transport","Pointe Marion, City of Montréal",1,1,Apartment,1,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/dorval-3-1-2-style-condo-a-louer-pres-servies-et-transport/1741698074
1742190444,"1,295.00",LONGUEUIL  4 1/2 SECTEUR COLLECTIVITE NOUVELLE TOUT RENOVÉ,"Fatima, Longueuil",2,1,Apartment,1,N/A,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/longueuil-4-1-2-secteur-collectivite-nouvelle-tout-renove/1742190444
1742725343,"1,700.00",GRAND 5 ½ À LOUER – 3 CHAMBRES,"Saint-Michel, Montréal",3,1,Duplex/Triplex,0,1100,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-5-a-louer-3-chambres/1742725343
1742724841,"2,850.00","Plateau Mt-Royal-Royal, grand 7 1/2, 2 chambres, rénové à louer","De Lorimier, Montréal",5,1,Apartment,0,1300,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/plateau-mt-royal-royal-grand-7-1-2-2-chambres-renove-a-louer/1742724841
1739465772,"1,199.00",4 1/2 Renovated Apartment,"Ottawa Park, City of Montréal",2,1,Apartment,0,700,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-renovated-apartment/1739465772
1739575979,"1,900.00",Spacious 5 1/2 (3 bedrooms) in Ahuntsic-Cartierville,"Bordeaux, City of Montréal",3,2,Apartment,0,1100,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/spacious-5-1-2-3-bedrooms-in-ahuntsic-cartierville/1739575979
1742724391,"1,430.00",MAISON 2 CHAMBRES À LOUER-,"Côte-Saint-Paul, Montreal",2,1.5,House,1,550,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/maison-2-chambres-a-louer/1742724391
1742175481,"1,440.00",4 1/2 Neuf à Louer | 2 bedrooms for Rent | Pointe-Aux-Tremble,"Pointe-aux-Trembles South, Montréal",2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-neuf-a-louer-2-bedrooms-for-rent-pointe-aux-tremble/1742175481
1722647379,"1,260.00",3 1/2 Neuf à Louer | 1 bedroom for Rent | Pierrefonds,Pierrefonds,1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-1-2-neuf-a-louer-1-bedroom-for-rent-pierrefonds/1722647379
1741521650,"1,610.00",Appartement 4 ½ | 2 bedrooms for rent | Laval,"Chomedey, Laval",2,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/appartement-4-2-bedrooms-for-rent-laval/1741521650
1698266590,590.00,Chambre étudiante à louer  | Student room for rent | Sherbrooke,Sherbrooke,1,1,Apartment,0,N/A,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/chambre-etudiante-a-louer-student-room-for-rent-sherbrooke/1698266590
1742014496,"1,500.00",Appartement entièrement meublé | Tout inclus | Beloeil |,"Beloeil, Beloeil",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/longueuil-rive-sud/appartement-entierement-meuble-tout-inclus-beloeil/1742014496
1742015238,"1,390.00",Condo à louer Laprairie,"Chambly, Chambly",2,1,Condo,1,975,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/condo-a-louer-laprairie/1742015238
1742161530,"1,395.00",4 1/2 Vieux Longueuil -1.1km du Métro- (Octobre) 95-8,"Old Longueuil, Longueuil",2,1,Apartment,1,825,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/4-1-2-vieux-longueuil-1-1km-du-metro-octobre-95-8/1742161530
1740864854,"1,050.00",3 1/2 + 1 pièce 9x10 Longueuil 2 balcons Octobre 1271-3,"Notre-Dame-de-la-Garde, Longueuil",1,1,Apartment,1,600,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/3-1-2-1-piece-9x10-longueuil-2-balcons-octobre-1271-3/1740864854
1742723458,"1,495.00",4 ½ Rigaud – Incl. Électros/Appliances,"Rigaud, Rigaud",2,1,Apartment,1,750,https://www.kijiji.ca/v-apartments-condos/ouest-de-lile-qc/4-rigaud-incl-electros-appliances/1742723458
1742723421,"1,840.00","Grand 5 1/5 chauffé, très lumineux. Idéal pour famille ou coloc","Parc-Lafontaine, Montréal",3,1,Apartment,0,1058,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-5-1-5-chauffe-tres-lumineux-ideal-pour-famille-ou-coloc/1742723421
1742723287,605.00,ROOM for RENT  in  NDG ,"Notre-Dame-de-Grâce, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/room-for-rent-in-ndg/1742723287
1742723284,"1,800.00",Appartement 5 1/2  à louer à Verdun,"Côte-Saint-Paul, Montréal",2.5,1,Apartment,0,850,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/appartement-5-1-2-a-louer-a-verdun/1742723284
1742722531,"2,100.00",5 1/2  à louer au Plateau Montreal / chambre  / student / room,"De Lorimier, Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/5-1-2-a-louer-au-plateau-montreal-chambre-student-room/1742722531
1742722330,"1,550.00",3 1/2 meublé DISPONIBLE,"Centre-Sud, City of Montréal",1,1,Apartment,0,450,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/3-1-2-meuble-disponible/1742722330
1741777071,"1,650.00",4 ½ meublé & tout équipé – Pointe-Saint-Charles ,"Pointe Saint Charles, City of Montréal",2,1,Apartment,1,850,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-meuble-tout-equipe-pointe-saint-charles/1741777071
1742722054,"1,050.00","Studio, bachelor, 2 ½, à Saint-Léonard","Saint-Leonard East, Montréal",0,1,Apartment,0,650,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/studio-bachelor-2-a-saint-leonard/1742722054
1730493303,"4,800.00",Luxury 2BR In Montreal | Fully Furnished | Flexible Lease,Montreal,N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/luxury-2br-in-montreal-fully-furnished-flexible-lease/1730493303
1730371761,"4,800.00",Modern 2BR Montreal | Fully Furnished | Utilities included,City of Montréal,N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/modern-2br-montreal-fully-furnished-utilities-included/1730371761
1737852777,"3,750.00",Furnished 2BR in Quebec | flexible lease | Utilities included,"Le Plateau, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/furnished-2br-in-quebec-flexible-lease-utilities-included/1737852777
1736739902,"3,750.00",Luxury 1BR in Montreal | All inclusive | Shor-Term Rental,City of Montréal,N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/luxury-1br-in-montreal-all-inclusive-shor-term-rental/1736739902
1737470515,"3,450.00",Modern 1BR Downtown Montreal |Fully Furnished | Utilities includ,City of Montréal,N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/modern-1br-downtown-montreal-fully-furnished-utilities-includ/1737470515
1713423475,"4,800.00",Luxury 2BR in Montreal | Fully Furnished | All inclusive,Laval / North Shore,N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/laval-rive-nord/luxury-2br-in-montreal-fully-furnished-all-inclusive/1713423475
1737470530,"4,200.00",Furnished 1BR in Montreal | flexible lease | Utilities included,City of Montréal,N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-short-term-rental/ville-de-montreal/furnished-1br-in-montreal-flexible-lease-utilities-included/1737470530
1741663113,"1,500.00",Nice 5 1/2 _one bedroom_Plateau-UMcGill-UQAM,"Milton-Parc, City of Montréal",1.5,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/nice-5-1-2-_one-bedroom_plateau-umcgill-uqam/1741663113
1742721693,"1,800.00",5 1/2 à louer Laval-des-rapides renové et très propre,"Laval-des-Rapides, Laval / North Shore",3,1,Apartment,1,N/A,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/5-1-2-a-louer-laval-des-rapides-renove-et-tres-propre/1742721693
1742721631,"2,279.00",CESSION DE BAIL 5 ½ au PLATEAU (DE LORIMIER),"De Lorimier, Montréal",3,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/cession-de-bail-5-au-plateau-de-lorimier/1742721631
1742721581,"1,185.00",3 1/2 à louer Laval,"Laval-des-Rapides, Laval",1,1,Apartment,1,700,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/3-1-2-a-louer-laval/1742721581
1742721551,"1,800.00",Longueuil 5 1/2 rez chaussee triplex recent,"Saint-Jean-Vianney, Longueuil",3,1,Apartment,2,1300,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/longueuil-5-1-2-rez-chaussee-triplex-recent/1742721551
1742721521,"1,375.00","Grand 3 1/2 entièrement rénové & meublé, WIFI, à pieds du métro","Saint-Sulpice, Montréal",1,1,Apartment,0,800,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-3-1-2-entierement-renove-meuble-wifi-a-pieds-du-metro/1742721521
1742643183,"1,395.00",Beautiful 4 1/2 apartment for rent on St-Kevin ,"Côte-des-Neiges, City of Montréal",2,1,Apartment,0,850,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/beautiful-4-1-2-apartment-for-rent-on-st-kevin/1742643183
1742721272,700.00,Chambre non meublé ,"Notre-Dame-de-Grâce, City of Montréal",4,1,Apartment,0,3,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/chambre-non-meuble/1742721272
1742734911,"1,135.00",4 1/2 demi sous-sol à Blainville,"Blainville, Blainville",2,1,Duplex/Triplex,2,1085,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/4-1-2-demi-sous-sol-a-blainville/1742734911
1742721004,"1,580.00","LIBRE 5 1/2 rue Cloutier,La Prairie. Sur A132,Pont Champlain7min","La Prairie, La Prairie",3,1,Apartment,1,925,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/libre-5-1-2-rue-cloutier-la-prairie-sur-a132-pont-champlain7min/1742721004
1742720794,"1,800.00",Grand 4 1/2 lumineux à louer dans Rosemont-La Petite Patrie,"Étienne Desmarteaux, Montréal",2,1,Apartment,0,2200,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/grand-4-1-2-lumineux-a-louer-dans-rosemont-la-petite-patrie/1742720794
1742720741,"2,108.00", CESSION DE BAIL – 3½ LUMINEUX AU DERNIER ÉTAGE | FRONTENAC,"Centre-Sud, City of Montréal",1,1,Condo,0,560,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/cession-de-bail-3-lumineux-au-dernier-etage-frontenac/1742720741
1742720655,"1,750.00","5 ½ À LOUER, MONTREAL, RÉNOVÉ! 1MOIS GRATUIT! ROSEMONT!!","Rosemont, Montréal",3,1,Apartment,0,1000,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-a-louer-montreal-renove-1mois-gratuit-rosemont/1742720655
1742720648,"1,500.00","LIBRE 4 1/2rue CloutierLa Prairie à côté A132,PontChamplain 7min","La Prairie, La Prairie",2,1,Apartment,1,800,https://www.kijiji.ca/v-apartments-condos/longueuil-rive-sud/libre-4-1-2rue-cloutierla-prairie-a-cote-a132-pontchamplain-7min/1742720648
1742720387,"1,350.00",Appartement 4 1/2 à louer,"Mascouche, Laval / North Shore",2,1,Basement,1,800,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/appartement-4-1-2-a-louer/1742720387
1742720308,"1,650.00",5 1/2 Cote des Neiges chauffé/heated,"Côte-des-Neiges, Montreal",3,1,Apartment,0,848,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/5-1-2-cote-des-neiges-chauffe-heated/1742720308
1742718678,"1,375.00","Apartment for Rent at 235 Sherbrooke, Downtown","Milton-Parc, Montréal",0,1,Apartment,0,365,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/apartment-for-rent-at-235-sherbrooke-downtown/1742718678
1742719195,800.00,Chambre à louer à deux pas du metro SNOWDON,"Snowdon, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer-a-deux-pas-du-metro-snowdon/1742719195
1737011451,"1,960.00","Verdun Montreal centre, 5-1/2 with backyard, July 1st","Verdun, Montreal",2.5,1,Apartment,0,1050,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/verdun-montreal-centre-5-1-2-with-backyard-july-1st/1737011451
1742718417,995.00,Nice 3 1/2 for rent,"Frederic-Back Park, City of Montréal",1,1,Apartment,0,700,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/nice-3-1-2-for-rent/1742718417
1742718315,"1,800.00",4 1/2 situé à St-Henri,"Saint-Henry, Montréal",2,1,Apartment,0,650,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/4-1-2-situe-a-st-henri/1742718315
1742717889,800.00,Chambre à louer a deux pas du metro SNOWDON,"Snowdon, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer-a-deux-pas-du-metro-snowdon/1742717889
1742717392,Please Contact,Cession de bail - grand 4 1/2 avec 2 salles de bains et terrasse,"Saint-François, Laval / North Shore",2.5,2,Townhouse,2,N/A,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/cession-de-bail-grand-4-1-2-avec-2-salles-de-bains-et-terrasse/1742717392
1742717232,"1,350.00",Appartement de 2 chambres et 1 salle de bain,"Parc-Laurier, Montréal",2,1,Apartment,0,34566,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/appartement-de-2-chambres-et-1-salle-de-bain/1742717232
1742734620,"1,369.00",Cession de bail : 3½ près du métro Sherbrooke 1369$ hydro inclus,"Parc-Lafontaine, Montreal",1,1,Condo,0,520,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/cession-de-bail-:-3-pres-du-metro-sherbrooke-1369-hydro-inclus/1742734620
1742734563,"1,700.00",Condo downtown montreal,"Golden Square Mile, City of Montréal",1,1,Condo,0,500,https://www.kijiji.ca/v-apartments-condos/ville-de-montreal/condo-downtown-montreal/1742734563
1742733945,"1,515.00",Beau 3 1/2 vue superbe,"Chomedey, Laval",1,1,Apartment,1,1270,https://www.kijiji.ca/v-apartments-condos/laval-rive-nord/beau-3-1-2-vue-superbe/1742733945
1742733612,700.00,Chambre a louer longueuil 700,"Notre-Dame-de-la-Garde, Longueuil",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/longueuil-rive-sud/chambre-a-louer-longueuil-700/1742733612
1740063521,800.00,un appartement à louer de courte et de longue durée ,"Port de Montreal - Montreal East terminal, City of Montréal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/un-appartement-a-louer-de-courte-et-de-longue-duree/1740063521
1742733292,550.00,Chambre a louer pres place versaille,"Mercier-Ouest / Longue-Pointe, Montreal",N/A,N/A,N/A,N/A,N/A,https://www.kijiji.ca/v-room-rental-roommate/ville-de-montreal/chambre-a-louer-pres-place-versaille/1742733292
